160	671	2.61333e-05	0.412033
161	701	2.73017e-05	0.402826
162	721	2.80807e-05	0.409624
163	737	2.87038e-05	0.40797
164	696	2.7107e-05	0.402504
165	781	3.04175e-05	0.406103
166	713	2.77691e-05	0.406413
167	778	3.03006e-05	0.407262
168	763	2.97164e-05	0.40856
169	861	3.35332e-05	0.410147
170	831	3.23648e-05	0.412652
171	839	3.26764e-05	0.410559
172	824	3.20922e-05	0.401847
173	880	3.42732e-05	0.407493
174	881	3.43121e-05	0.404585
175	915	3.56363e-05	0.405575
176	904	3.52079e-05	0.407969
177	946	3.68437e-05	0.406961
178	964	3.75447e-05	0.404055
179	989	3.85184e-05	0.408615
180	1003	3.90637e-05	0.408431
181	987	3.84405e-05	0.415337
182	1055	4.10889e-05	0.407397
183	1022	3.98036e-05	0.403036
184	1006	3.91805e-05	0.407417
185	1067	4.15562e-05	0.409832
186	1061	4.13226e-05	0.408919
187	1111	4.32699e-05	0.41116
188	1098	4.27636e-05	0.412358
189	1175	4.57625e-05	0.406466
190	1120	4.36204e-05	0.412067
191	1142	4.44773e-05	0.407831
192	1208	4.70477e-05	0.408399
193	1141	4.44383e-05	0.407034
194	1205	4.69309e-05	0.411528
195	1193	4.64635e-05	0.406401
196	1214	4.72814e-05	0.409295
197	1249	4.86446e-05	0.408176
198	1336	5.20329e-05	0.406912
199	1239	4.82551e-05	0.406635
200	1291	5.02803e-05	0.40617
201	1292	5.03193e-05	0.40992
202	1392	5.4214e-05	0.41051
203	1414	5.50708e-05	0.408151
204	1354	5.2734e-05	0.407358
205	1276	4.96961e-05	0.407163
206	1329	5.17603e-05	0.413119
207	1465	5.70571e-05	0.406204
208	1409	5.48761e-05	0.409541
209	1360	5.29677e-05	0.406895
210	1502	5.84981e-05	0.411777
211	1475	5.74465e-05	0.406192
212	1473	5.73687e-05	0.411348
213	1444	5.62392e-05	0.411305
214	1513	5.89265e-05	0.411872
215	1504	5.8576e-05	0.411857
216	1570	6.11465e-05	0.411383
217	1568	6.10686e-05	0.411944
218	1593	6.20423e-05	0.411111
219	1521	5.92381e-05	0.41182
220	1576	6.13802e-05	0.415126
221	1587	6.18086e-05	0.412117
222	1667	6.49243e-05	0.413454
223	1638	6.37949e-05	0.410007
224	1653	6.43791e-05	0.411757
225	1686	6.56643e-05	0.41289
226	1668	6.49633e-05	0.407582
227	1721	6.70275e-05	0.414278
228	1665	6.48464e-05	0.409001
229	1758	6.84685e-05	0.409253
230	1737	6.76506e-05	0.408145
231	1787	6.9598e-05	0.408522
232	1675	6.52359e-05	0.413801
233	1751	6.81959e-05	0.408786
234	1770	6.89359e-05	0.409901
235	1834	7.14285e-05	0.414578
236	1910	7.43884e-05	0.411501
237	1834	7.14285e-05	0.40845
238	1770	6.89359e-05	0.41332
239	1905	7.41937e-05	0.41172
240	1839	7.16232e-05	0.412184
241	1872	7.29084e-05	0.413428
242	1885	7.34147e-05	0.413738
243	1962	7.64136e-05	0.4114
244	1946	7.57905e-05	0.412791
245	1886	7.34537e-05	0.415751
246	1889	7.35705e-05	0.41362
247	1910	7.43884e-05	0.413473
248	1972	7.68031e-05	0.412481
249	1872	7.29084e-05	0.414889
250	1901	7.40379e-05	0.411095
251	2076	8.08536e-05	0.411434
252	1977	7.69978e-05	0.411648
253	2071	8.06588e-05	0.41617
254	2063	8.03473e-05	0.413803
255	2067	8.05031e-05	0.412066
256	2073	8.07367e-05	0.415069
257	2089	8.13599e-05	0.413442
258	2131	8.29957e-05	0.412151
259	2046	7.96852e-05	0.414763
260	2156	8.39693e-05	0.413776
261	2139	8.33072e-05	0.414353
262	2168	8.44367e-05	0.411456
263	2179	8.48651e-05	0.411645
264	2244	8.73966e-05	0.413116
265	2126	8.28009e-05	0.417932
266	2172	8.45925e-05	0.410008
267	2218	8.6384e-05	0.413348
268	2178	8.48262e-05	0.412293
269	2229	8.68124e-05	0.414564
270	2193	8.54104e-05	0.413629
271	2332	9.0824e-05	0.414337
272	2288	8.91103e-05	0.414947
273	2292	8.92661e-05	0.414864
274	2315	9.01619e-05	0.413365
275	2265	8.82145e-05	0.416085
276	2271	8.84482e-05	0.414041
277	2397	9.33555e-05	0.415371
278	2333	9.08629e-05	0.417032
279	2363	9.20313e-05	0.416476
280	2408	9.37839e-05	0.413536
281	2477	9.64713e-05	0.412599
282	2440	9.50302e-05	0.415014
283	2433	9.47576e-05	0.411406
284	2516	9.79902e-05	0.412829
285	2463	9.5926e-05	0.413023
286	2632	0.000102508	0.412719
287	2545	9.91196e-05	0.414122
288	2510	9.77565e-05	0.415385
289	2506	9.76007e-05	0.413602
290	2586	0.000100716	0.41262
291	2622	0.000102119	0.414728
292	2771	0.000107922	0.414571
293	2794	0.000108817	0.415846
294	2750	0.000107104	0.415262
295	2738	0.000106636	0.415537
296	2855	0.000111193	0.414742
297	2876	0.000112011	0.417089
298	2917	0.000113608	0.416375
299	2994	0.000116607	0.414335
300	3036	0.000118243	0.414218
301	3132	0.000121981	0.415636
302	3148	0.000122605	0.414476
303	3285	0.00012794	0.417667
304	3451	0.000134405	0.419183
305	3489	0.000135885	0.415727
306	3647	0.000142039	0.415193
307	3814	0.000148543	0.415743
308	3908	0.000152204	0.413203
309	4299	0.000167432	0.41397
310	4579	0.000178337	0.416251
311	4858	0.000189204	0.418161
312	5154	0.000200732	0.417056
313	5547	0.000216038	0.417897
314	5981	0.000232941	0.416874
315	6362	0.00024778	0.415369
316	6806	0.000265072	0.416287
317	7365	0.000286843	0.414224
318	7895	0.000307485	0.41524
319	8663	0.000337396	0.417233
320	9301	0.000362244	0.414625
321	10127	0.000394414	0.41558
322	10818	0.000421327	0.416652
323	11629	0.000452912	0.41535
324	12354	0.000481149	0.415919
325	13137	0.000511644	0.417098
326	14163	0.000551604	0.415702
327	15252	0.000594017	0.414155
328	15654	0.000609673	0.414452
329	16895	0.000658006	0.41585
330	17738	0.000690839	0.415363
331	18589	0.000723982	0.414633
332	19232	0.000749025	0.414308
333	20322	0.000791477	0.413346
334	21147	0.000823608	0.413693
335	21861	0.000851416	0.414464
336	22375	0.000871435	0.413579
337	23167	0.000902281	0.413082
338	23507	0.000915523	0.413306
339	24097	0.000938501	0.41296
340	24194	0.000942279	0.413494
341	24629	0.000959221	0.412985
342	25134	0.000978889	0.413286
343	25359	0.000987652	0.41274
344	25904	0.00100888	0.412722
345	25967	0.00101133	0.412254
346	26223	0.0010213	0.413015
347	26414	0.00102874	0.412844
348	26665	0.00103852	0.412168
349	27036	0.00105297	0.413085
350	26856	0.00104596	0.412429
351	26995	0.00105137	0.412415
352	27136	0.00105686	0.4121
353	27690	0.00107844	0.411951
354	27412	0.00106761	0.411289
355	27759	0.00108112	0.41188
356	28070	0.00109324	0.412219
357	28188	0.00109783	0.411947
358	28550	0.00111193	0.411322
359	27998	0.00109043	0.411638
360	28886	0.00112502	0.411407
361	28756	0.00111995	0.412103
362	28702	0.00111785	0.411549
363	29381	0.0011443	0.412275
364	29521	0.00114975	0.411387
365	30053	0.00117047	0.411018
366	30121	0.00117312	0.410903
367	30143	0.00117397	0.412048
368	30721	0.00119649	0.411758
369	30469	0.00118667	0.410737
370	30750	0.00119761	0.41101
371	31334	0.00122036	0.41074
372	31589	0.00123029	0.411056
373	31815	0.00123909	0.41114
374	32522	0.00126663	0.409774
375	32725	0.00127453	0.410748
376	32920	0.00128213	0.410072
377	33276	0.00129599	0.4105
378	33892	0.00131999	0.409801
379	34328	0.00133697	0.40995
380	34882	0.00135854	0.409365
381	34950	0.00136119	0.409558
382	35326	0.00137584	0.409926
383	36013	0.00140259	0.409964
384	36554	0.00142366	0.410228
385	37074	0.00144391	0.408634
386	37642	0.00146604	0.408961
387	38486	0.00149891	0.408761
388	38863	0.00151359	0.409721
389	39138	0.0015243	0.409887
390	39858	0.00155234	0.409417
391	40621	0.00158206	0.409812
392	41122	0.00160157	0.409494
393	41359	0.0016108	0.408416
394	42174	0.00164254	0.408008
395	42766	0.0016656	0.407926
396	43718	0.00170268	0.408795
397	44596	0.00173687	0.408566
398	45279	0.00176347	0.408514
399	45925	0.00178863	0.408906
400	46371	0.001806	0.40891
401	46995	0.00183031	0.408447
402	48092	0.00187303	0.407637
403	48326	0.00188214	0.407336
404	49584	0.00193114	0.408624
405	50118	0.00195194	0.407858
406	51022	0.00198714	0.407003
407	51697	0.00201343	0.407711
408	52761	0.00205487	0.407342
409	53967	0.00210184	0.407684
410	54525	0.00212357	0.407648
411	55418	0.00215835	0.407392
412	56934	0.0022174	0.407397
413	57460	0.00223788	0.407437
414	58197	0.00226659	0.406678
415	59362	0.00231196	0.406734
416	60243	0.00234627	0.406874
417	61609	0.00239947	0.407314
418	62340	0.00242794	0.406969
419	63698	0.00248083	0.407048
420	65041	0.00253314	0.40767
421	65832	0.00256395	0.407273
422	66958	0.0026078	0.406999
423	67877	0.00264359	0.406752
424	69026	0.00268834	0.407057
425	70692	0.00275323	0.406596
426	71877	0.00279938	0.406834
427	73172	0.00284982	0.406681
428	75209	0.00292915	0.406447
429	76411	0.00297596	0.406557
430	77500	0.00301838	0.406458
431	79288	0.00308801	0.406918
432	80657	0.00314133	0.406121
433	81955	0.00319189	0.406271
434	83426	0.00324918	0.405962
435	85472	0.00332886	0.406263
436	86326	0.00336212	0.406173
437	88836	0.00345988	0.406518
438	91135	0.00354942	0.40579
439	92420	0.00359946	0.404911
440	94630	0.00368554	0.405727
441	96123	0.00374368	0.405583
442	97867	0.00381161	0.405796
443	100831	0.00392705	0.4058
444	102896	0.00400747	0.405529
445	105684	0.00411605	0.405532
446	107983	0.00420559	0.404856
447	110494	0.00430339	0.405372
448	113249	0.00441069	0.404929
449	116174	0.00452461	0.404911
450	119673	0.00466088	0.404596
451	122560	0.00477332	0.404846
452	125972	0.00490621	0.404322
453	129279	0.00503501	0.403613
454	132921	0.00517685	0.404405
455	137506	0.00535542	0.403988
456	140837	0.00548515	0.403396
457	144635	0.00563307	0.404157
458	148566	0.00578617	0.404046
459	153272	0.00596946	0.403582
460	157861	0.00614818	0.403935
461	162475	0.00632788	0.403446
462	166503	0.00648476	0.40359
463	171145	0.00666555	0.40333
464	175503	0.00683528	0.403075
465	180020	0.00701121	0.403127
466	184642	0.00719122	0.402851
467	188997	0.00736083	0.402842
468	194370	0.00757009	0.40278
469	199720	0.00777846	0.402672
470	204826	0.00797732	0.402609
471	208741	0.0081298	0.402643
472	213973	0.00833357	0.402659
473	218610	0.00851416	0.402336
474	223387	0.00870021	0.40217
475	228556	0.00890153	0.402244
476	232817	0.00906748	0.40195
477	237624	0.0092547	0.401685
478	242588	0.00944803	0.40161
479	246993	0.00961959	0.401524
480	252161	0.00982087	0.4018
481	256109	0.00997463	0.401294
482	261028	0.0101662	0.401598
483	264913	0.0103175	0.401323
484	269371	0.0104911	0.401352
485	272650	0.0106188	0.401175
486	277296	0.0107998	0.401247
487	282491	0.0110021	0.400901
488	285177	0.0111067	0.400937
489	288408	0.0112326	0.401089
490	292496	0.0113918	0.400586
491	295076	0.0114923	0.40108
492	297695	0.0115943	0.400725
493	300529	0.0117046	0.401146
494	303179	0.0118079	0.400698
495	305378	0.0118935	0.40076
496	307898	0.0119916	0.40097
497	308581	0.0120182	0.400825
498	309391	0.0120498	0.401162
499	309182	0.0120417	0.400956
500	311478	0.0121311	0.401038
501	310275	0.0120842	0.400747
502	310814	0.0121052	0.400862
503	308414	0.0120117	0.401032
504	307925	0.0119927	0.40082
505	305274	0.0118894	0.4012
506	301952	0.0117601	0.401078
507	300252	0.0116939	0.401406
508	296050	0.0115302	0.401216
509	290919	0.0113304	0.401447
510	286145	0.0111444	0.401378
511	280681	0.0109316	0.401591
512	274133	0.0106766	0.401437
513	269237	0.0104859	0.401605
514	261712	0.0101928	0.401794
515	253246	0.00986312	0.401781
516	244653	0.00952845	0.401959
517	235861	0.00918603	0.402163
518	225751	0.00879228	0.401979
519	216444	0.0084298	0.402064
520	205730	0.00801253	0.402485
521	196757	0.00766306	0.4018
522	184876	0.00720033	0.402401
523	174934	0.00681312	0.402337
524	164230	0.00639624	0.402396
525	153968	0.00599656	0.402325
526	143272	0.00557999	0.402407
527	132104	0.00514503	0.402372
528	123266	0.00480082	0.402701
529	114081	0.00444309	0.402401
530	103851	0.00404467	0.402474
531	95432	0.00371677	0.402677
532	86429	0.00336613	0.402667
533	79041	0.0030784	0.402717
534	70553	0.00274781	0.403027
535	63742	0.00248255	0.402754
536	57488	0.00223897	0.403292
537	50999	0.00198625	0.402775
538	45145	0.00175825	0.403095
539	40540	0.0015789	0.403343
540	35442	0.00138035	0.403152
541	31325	0.00122001	0.403603
542	27521	0.00107186	0.402819
543	24177	0.000941617	0.403289
544	21221	0.00082649	0.40376
545	18087	0.000704431	0.404446
546	15733	0.00061275	0.403735
547	13377	0.000520992	0.404477
548	11377	0.000443098	0.404054
549	9933	0.000386859	0.404617
550	8470	0.00032988	0.404222
551	7070	0.000275354	0.40398
552	6109	0.000237926	0.404438
553	5150	0.000200576	0.402368
554	4226	0.000164589	0.404367
555	3568	0.000138962	0.405081
556	3117	0.000121397	0.40214
557	2506	9.76007e-05	0.408304
558	2141	8.33851e-05	0.405503
559	1724	6.71443e-05	0.403027
560	1584	6.16918e-05	0.404252
561	1281	4.98909e-05	0.404787
562	1083	4.21794e-05	0.408899
563	903	3.5169e-05	0.405732
564	760	2.95996e-05	0.405182
565	725	2.82364e-05	0.401931
566	605	2.35628e-05	0.411437
567	561	2.18492e-05	0.405553
568	495	1.92787e-05	0.408952
569	461	1.79545e-05	0.411459
570	443	1.72534e-05	0.408664
571	387	1.50724e-05	0.411082
572	380	1.47998e-05	0.407591
573	370	1.44103e-05	0.406154
574	382	1.48777e-05	0.416503
575	331	1.28914e-05	0.404141
576	307	1.19567e-05	0.408731
577	288	1.12167e-05	0.423098
578	292	1.13725e-05	0.408379
579	294	1.14504e-05	0.409975
580	278	1.08272e-05	0.413709
581	267	1.03988e-05	0.406414
582	282	1.0983e-05	0.407874
583	297	1.15672e-05	0.411551
584	252	9.8146e-06	0.4019
585	266	1.03599e-05	0.402994
586	249	9.69776e-06	0.406399
587	268	1.04377e-05	0.422312
588	238	9.26934e-06	0.406249
589	222	8.64619e-06	0.40001
590	211	8.21778e-06	0.409758
591	246	9.58092e-06	0.409733
592	215	8.37356e-06	0.402522
593	227	8.84093e-06	0.406747
594	233	9.07461e-06	0.410619
595	214	8.33462e-06	0.402667
596	239	9.30829e-06	0.410469
597	209	8.13988e-06	0.408163
598	203	7.9062e-06	0.414006
599	190	7.39989e-06	0.401495
600	191	7.43884e-06	0.410204
601	179	6.97148e-06	0.415549
602	201	7.82831e-06	0.414803
603	159	6.19254e-06	0.411987
604	180	7.01043e-06	0.410524
605	147	5.72518e-06	0.406881
606	181	7.04937e-06	0.40008
607	164	6.38728e-06	0.410273
608	173	6.7378e-06	0.40489
609	142	5.53045e-06	0.421597
610	167	6.50412e-06	0.402355
611	145	5.64729e-06	0.401885
612	158	6.1536e-06	0.402901
613	126	4.9073e-06	0.397158
614	164	6.38728e-06	0.399784
615	129	5.02414e-06	0.401401
616	113	4.40099e-06	0.403553
617	125	4.86835e-06	0.409016
618	155	6.03676e-06	0.408029
619	112	4.36204e-06	0.40091
620	125	4.86835e-06	0.384454
621	122	4.75151e-06	0.399847
622	120	4.67362e-06	0.406528
623	110	4.28415e-06	0.399539
624	114	4.43994e-06	0.400959
625	81	3.15469e-06	0.393875
626	100	3.89468e-06	0.396601
627	108	4.20626e-06	0.400808
628	107	4.16731e-06	0.398535
629	79	3.0768e-06	0.421064
630	74	2.88206e-06	0.417642
631	79	3.0768e-06	0.414346
632	73	2.84312e-06	0.425242
633	76	2.95996e-06	0.399534
634	53	2.06418e-06	0.410359
635	63	2.45365e-06	0.395916
636	70	2.72628e-06	0.431288
637	76	2.95996e-06	0.414189
638	49	1.90839e-06	0.401579
639	64	2.4926e-06	0.403415
640	60	2.33681e-06	0.409987
641	44	1.71366e-06	0.418426
642	32	1.2463e-06	0.402415
643	52	2.02523e-06	0.429066
644	54	2.10313e-06	0.399696
645	38	1.47998e-06	0.439567
646	40	1.55787e-06	0.399748
647	37	1.44103e-06	0.408432
648	31	1.20735e-06	0.425555
649	33	1.28524e-06	0.431396
650	21	8.17883e-07	0.443108
651	35	1.36314e-06	0.462714
652	34	1.32419e-06	0.421673
653	23	8.95777e-07	0.412396
654	21	8.17883e-07	0.426817
655	21	8.17883e-07	0.499023
656	39	1.51893e-06	0.408466
657	25	9.7367e-07	0.416421
658	13	5.06309e-07	0.429681
659	20	7.78936e-07	0.4496
660	18	7.01043e-07	0.455848
661	24	9.34724e-07	0.431653
662	21	8.17883e-07	0.414327
663	31	1.20735e-06	0.469908
664	22	8.5683e-07	0.440197
665	17	6.62096e-07	0.440063
666	27	1.05156e-06	0.44305
667	25	9.7367e-07	0.453895
668	18	7.01043e-07	0.476316
669	10	3.89468e-07	0.432632
670	19	7.39989e-07	0.45555
671	15	5.84202e-07	0.428209
672	13	5.06309e-07	0.425101
673	28	1.09051e-06	0.441165
674	12	4.67362e-07	0.416228
675	19	7.39989e-07	0.475069
676	10	3.89468e-07	0.435853
677	8	3.11575e-07	0.335526
678	13	5.06309e-07	0.460508
679	13	5.06309e-07	0.397976
680	18	7.01043e-07	0.396784
681	13	5.06309e-07	0.459272
682	7	2.72628e-07	0.429323
683	12	4.67362e-07	0.478509
684	17	6.62096e-07	0.470721
685	16	6.23149e-07	0.434215
686	16	6.23149e-07	0.379605
687	14	5.45255e-07	0.465053
688	16	6.23149e-07	0.42598
689	11	4.28415e-07	0.479904
690	10	3.89468e-07	0.415789
691	15	5.84202e-07	0.396623
692	19	7.39989e-07	0.413192
693	13	5.06309e-07	0.423987
694	16	6.23149e-07	0.449013
695	16	6.23149e-07	0.448688
696	6	2.33681e-07	0.46523
697	10	3.89468e-07	0.463367
698	9	3.50521e-07	0.462573
699	13	5.06309e-07	0.467138
700	16	6.23149e-07	0.460022
701	13	5.06309e-07	0.495547
702	15	5.84202e-07	0.496361
703	11	4.28415e-07	0.459072
704	15	5.84202e-07	0.481572
705	19	7.39989e-07	0.441274
706	11	4.28415e-07	0.429414
707	17	6.62096e-07	0.428483
708	14	5.45255e-07	0.437381
709	11	4.28415e-07	0.460766
710	8	3.11575e-07	0.434211
711	6	2.33681e-07	0.442862
712	10	3.89468e-07	0.425263
713	19	7.39989e-07	0.441549
714	15	5.84202e-07	0.445488
715	11	4.28415e-07	0.433361
716	6	2.33681e-07	0.439474
717	14	5.45255e-07	0.421176
718	14	5.45255e-07	0.47117
719	19	7.39989e-07	0.476571
720	9	3.50521e-07	0.373684
721	11	4.28415e-07	0.455239
722	13	5.06309e-07	0.455892
723	11	4.28415e-07	0.420574
724	7	2.72628e-07	0.405263
725	12	4.67362e-07	0.398902
726	14	5.45255e-07	0.401989
727	10	3.89468e-07	0.381428
728	6	2.33681e-07	0.443716
729	11	4.28415e-07	0.437321
730	12	4.67362e-07	0.439474
731	10	3.89468e-07	0.460445
732	13	5.06309e-07	0.404049
733	8	3.11575e-07	0.395395
734	20	7.78936e-07	0.427877
735	14	5.45255e-07	0.407688
736	15	5.84202e-07	0.422105
737	15	5.84202e-07	0.421892
738	4	1.55787e-07	0.360526
739	10	3.89468e-07	0.402105
740	12	4.67362e-07	0.38839
741	7	2.72628e-07	0.359713
742	16	6.23149e-07	0.42605
743	12	4.67362e-07	0.464148
744	6	2.33681e-07	0.497368
745	10	3.89468e-07	0.397505
746	12	4.67362e-07	0.415024
747	7	2.72628e-07	0.448872
748	12	4.67362e-07	0.419755
749	6	2.33681e-07	0.505146
750	15	5.84202e-07	0.389825
751	18	7.01043e-07	0.436938
752	21	8.17883e-07	0.433333
753	10	3.89468e-07	0.478836
754	13	5.06309e-07	0.417409
755	9	3.50521e-07	0.393301
756	11	4.28415e-07	0.401695
757	16	6.23149e-07	0.425987
758	25	9.7367e-07	0.408
759	12	4.67362e-07	0.384814
760	15	5.84202e-07	0.388421
761	13	5.06309e-07	0.406883
762	8	3.11575e-07	0.431492
763	13	5.06309e-07	0.437836
764	11	4.28415e-07	0.425359
765	15	5.84202e-07	0.395088
766	13	5.06309e-07	0.397166
767	20	7.78936e-07	0.392105
768	22	8.5683e-07	0.393062
769	13	5.06309e-07	0.409597
770	22	8.5683e-07	0.396039
771	17	6.62096e-07	0.403548
772	17	6.62096e-07	0.376837
773	31	1.20735e-06	0.407679
774	24	9.34724e-07	0.377632
775	19	7.39989e-07	0.390429
776	19	7.39989e-07	0.412742
777	17	6.62096e-07	0.413111
778	19	7.39989e-07	0.411357
779	24	9.34724e-07	0.404975
780	19	7.39989e-07	0.432271
781	20	7.78936e-07	0.430983
782	19	7.39989e-07	0.358334
783	23	8.95777e-07	0.443478
784	16	6.23149e-07	0.408366
785	24	9.34724e-07	0.404825
786	26	1.01262e-06	0.407285
787	24	9.34724e-07	0.417417
788	18	7.01043e-07	0.415656
789	37	1.44103e-06	0.379646
790	27	1.05156e-06	0.401085
791	30	1.1684e-06	0.406186
792	22	8.5683e-07	0.396411
793	35	1.36314e-06	0.386975
794	22	8.5683e-07	0.413906
795	30	1.1684e-06	0.386399
796	31	1.20735e-06	0.373675
797	36	1.40209e-06	0.398095
798	30	1.1684e-06	0.389474
799	26	1.01262e-06	0.390906
800	28	1.09051e-06	0.41772
801	28	1.09051e-06	0.404856
802	34	1.32419e-06	0.386158
803	29	1.12946e-06	0.389613
804	29	1.12946e-06	0.408893
805	29	1.12946e-06	0.397096
806	38	1.47998e-06	0.38042
807	32	1.2463e-06	0.409648
808	35	1.36314e-06	0.387669
809	30	1.1684e-06	0.383893
810	40	1.55787e-06	0.387797
811	32	1.2463e-06	0.382933
812	34	1.32419e-06	0.38381
813	37	1.44103e-06	0.393662
814	48	1.86945e-06	0.391082
815	33	1.28524e-06	0.411639
816	37	1.44103e-06	0.380489
817	39	1.51893e-06	0.401889
818	40	1.55787e-06	0.401856
819	39	1.51893e-06	0.413994
820	41	1.59682e-06	0.408832
821	38	1.47998e-06	0.396725
822	40	1.55787e-06	0.380578
823	39	1.51893e-06	0.38337
824	37	1.44103e-06	0.403187
825	35	1.36314e-06	0.39159
826	36	1.40209e-06	0.38301
827	34	1.32419e-06	0.424053
828	28	1.09051e-06	0.395255
829	35	1.36314e-06	0.377444
830	34	1.32419e-06	0.41548
831	42	1.63577e-06	0.387955
832	37	1.44103e-06	0.398349
833	39	1.51893e-06	0.38529
834	30	1.1684e-06	0.374728
835	38	1.47998e-06	0.384167
836	29	1.12946e-06	0.385329
837	26	1.01262e-06	0.392294
838	33	1.28524e-06	0.393045
839	30	1.1684e-06	0.408636
840	36	1.40209e-06	0.37195
841	27	1.05156e-06	0.38478
842	21	8.17883e-07	0.431551
843	23	8.95777e-07	0.40778
844	27	1.05156e-06	0.408158
845	31	1.20735e-06	0.399291
846	25	9.7367e-07	0.399789
847	20	7.78936e-07	0.399508
848	25	9.7367e-07	0.387279
849	19	7.39989e-07	0.380609
850	16	6.23149e-07	0.407369
851	23	8.95777e-07	0.396437
852	30	1.1684e-06	0.393954
853	16	6.23149e-07	0.406069
854	23	8.95777e-07	0.40595
855	21	8.17883e-07	0.380921
856	22	8.5683e-07	0.441375
857	17	6.62096e-07	0.411249
858	10	3.89468e-07	0.425263
859	18	7.01043e-07	0.400585
860	6	2.33681e-07	0.391228
861	19	7.39989e-07	0.416169
862	12	4.67362e-07	0.404386
863	16	6.23149e-07	0.396805
864	16	6.23149e-07	0.39416
865	7	2.72628e-07	0.426488
866	12	4.67362e-07	0.401838
867	6	2.33681e-07	0.412281
868	13	5.06309e-07	0.452227
869	10	3.89468e-07	0.417057
870	5	1.94734e-07	0.428421
871	10	3.89468e-07	0.391429
872	9	3.50521e-07	0.459064
873	2	7.78936e-08	0.44017
874	6	2.33681e-07	0.375439
875	6	2.33681e-07	0.403518
876	8	3.11575e-07	0.390461
877	10	3.89468e-07	0.449443
878	12	4.67362e-07	0.469502
879	6	2.33681e-07	0.482456
880	5	1.94734e-07	0.429992
881	3	1.1684e-07	0.434974
